Interface_Temp,Fan_FanTray1Fan1Sensor1,Fan_FanTray2Fan1Sensor1,Fan_FanTray3Fan1Sensor1,Fan_FanTray4Fan1Sensor1,rack_unit,Device_local_sn,SFP_manufacturer,SFP_model
63.8,6342,6315,6355,6315,3,SGD22057085,AOI,AQPLBCQ4EDMA1072
63.8,9118,9146,9118,9118,25,JPE21404268,FINISAR CORP,FCBN425QF1C10-OR
63.8,8333,8310,8310,8287,16,SGD22056677,FINISAR CORP,FCBN425QF1C02-OR
63.8,6802,6787,6772,6818,23,JPE22190475,O-NET,1AT-3Q4M10XX-14A
63.8,7281,7177,7228,7211,5,JPE21314286,Accelight,AQP100C-C-LRL
63.8,7425,7481,7334,7389,2,SGD21017174,AOI,AQPLBCQ4EDMA1072
63.8,7672,7653,7633,7633,27,SGD20421555,FINISAR CORP,FCBN425QF1C20-OR
63.8,9009,9009,9009,9036,3,SGD22023695,AOI,AQPLBCQ4EDMA1072
63.8,13513,13574,13574,13574,4,JPA22362582,Intel Corp,SPTSHP2PMCDF
63.8,7853,7832,7853,7832,27,JPE20471136,FINISAR CORP,FCBN425QF1C10-OR
63.8,13761,13636,13636,13698,1,JPE22031016,Accelight,AQP100C-C-LRL
63.8,7500,7462,7481,7481,6,SGD20422054,FINISAR CORP,FCBN425QF1C02-OR
63.8,8902,8982,9009,8955,7,SGD21254833,FINISAR CORP,FCBN425QF1C10-OR
63.8,6072,6072,6097,6048,6,SGD21017007,Eoptolink,EOLQ-131HG-O-5H5
63.8,10344,10273,10309,10273,2,SGD20512760,AOI,AQPLBCQ4EDMA1072
63.8,7772,7812,7792,7812,27,SGD21017453,FINISAR CORP,FCBN425QF1C10-OR
63.8,14634,14563,14285,14705,31,JPE22230165,Intel Corp,SPTSHP2PMCDF
63.8,8902,8902,8875,8849,3,JPE21404076,Accelight,AQP100C-C-LRL
63.8,5758,5725,5747,5692,2,JPW20330089,AOI,AQPLBCQ4EDMA1072
63.8,7633,7614,7594,7614,14,SGD21213804,FINISAR CORP,FCBN425QF1C20-OR
63.8,8823,8771,8875,8823,5,SGD21068151,AOI,AQPLBCQ4EDMA1072
63.8,7281,7177,7228,7211,5,JPE21314286,Accelight,AQP100C-C-LRL
63.8,10869,10752,10791,10948,1,JPE21051612,Accelight,AQP100C-C-LRL
63.8,7444,7500,7481,7481,2,SGD22023674,Accelight,AQP100C-C-LRL
63.8,5338,5272,5217,5291,5,JPW20340417,AOI,AQPLBCQ4EDMA1072
63.8,11194,11235,11235,11235,24,JPE20462350,FINISAR CORP,FCBN425QF1C02-OR
63.8,8356,8379,8356,8333,26,JPE20443393,FINISAR CORP,FCBN425QF1C02-OR
63.8,15706,15706,15789,15789,2,SGD22074334,AOI,AQPLBCQ4EDMA1072
63.8,6134,6060,6085,6085,8,JPE20450031,FINISAR CORP,FCBN425QF1C10-OR
63.8,7444,7462,7444,7444,6,SGD20391131,AOI,AQPLBCQ4EDMA1072
63.8,14218,14218,14285,14285,2,SGD22074517,FINISAR CORP,FCBN425QF1C02-OR
63.8,8474,8450,8450,8474,6,JPE20461930,AOI,AQPLBCQ4EDMA1072
63.8,6172,6160,6185,6147,5,SGD20244857,AOI,AQPLBCQ4EDMA1072
63.8,8720,8695,8746,8771,13,SGD21521235,FINISAR CORP,FCBN425QF1C02-OR
63.8,9287,9287,9316,9287,5,SGD22073951,FINISAR CORP,FCBN425QF1C10-OR
63.8,10238,10273,10238,10238,23,SGD22023367,FINISAR CORP,FCBN425QF1C20-OR
63.8,7874,7874,7894,7915,2,SGD22023552,Accelight,AQP100C-C-LRL
63.8,8403,8379,8379,8379,2,SGD21085214,AOI,AQPLBCQ4EDMA1072
63.8,8403,8379,8379,8379,2,SGD21085214,AOI,AQPA9N10ADLN0957
63.8,9900,9900,9933,9966,1,SGD21085141,AOI,AQPLBCQ4EDMA1072
63.8,8021,8021,8000,8000,26,JPE21311992,FINISAR CORP,FCBN425QF1C10-OR
63.8,8219,8219,8219,8219,5,SGD21301884,Accelight,AQP100C-C-LRL
63.8,6960,6976,6928,7009,3,SGD20445641,FINISAR CORP,FCBN425QF1C02-OR
63.8,6960,6960,6960,7009,16,JPE20511874,AOI,AQPA9N15ADLN0957
63.8,10563,10526,10600,10563,1,JPE20462069,Accelight,AQP100C-C-LRL
63.8,8108,8108,8130,8108,23,JPE20471092,FINISAR CORP,FCBN425QF1C02-OR
63.8,9523,9554,9554,9523,28,JPE21490556,FINISAR CORP,FCBN425QF1C20-OR
63.8,6607,6637,6651,6637,29,SGD21520705,FINISAR CORP,FCBN425QF1C02-OR
63.8,11718,11718,11718,11718,4,SGD22075050,FINISAR CORP,FCBN425QF1C02-OR
63.8,8426,8379,8403,8403,3,SGD21521234,AOI,AQPLBCQ4EDMA1072
63.8,8000,8064,8086,8086,24,JPE20481927,AOI,AQPA9N10ADLN1205
63.8,7731,7772,7792,7772,27,SGD20444862,FINISAR CORP,FCBN425QF1C15-OR
63.8,7731,7772,7792,7772,27,SGD20444862,FINISAR CORP,FCBN425QF1C15-OR
63.8,8086,8108,8086,8086,23,SGD21254340,FINISAR CORP,FCBN425QF1C10-OR
63.8,12765,12765,12820,12765,4,SGD21302386,AOI,AQPLBCQ4EDMA1072
63.8,15463,15625,15384,15151,9,JPE22230198,Intel Corp,SPTSHP2PMCDF
63.8,6396,6410,6410,6451,3,SGD20512016,AOI,AQPLBCQ4EDMA1072
63.8,10309,10238,10273,10238,23,JPE20093191,FINISAR CORP,FCBN425QF1C02-OR
63.8,13392,13452,13452,13513,3,JPE20455134,FINISAR CORP,FCBN425QF1C02-OR
63.8,6355,6329,6369,6355,5,JPE20470891,FINISAR CORP,FCBN425QF1C02-OR
63.8,7792,7751,7751,7712,7,SGD20511865,FINISAR CORP,FCBN425QF1C10-OR
63.8,7692,7692,7712,7731,23,SGD20512064,FINISAR CORP,FCBN425QF1C10-OR
63.8,7481,7444,7481,7462,26,SGD20271766,FINISAR CORP,FCBN425QF1C15-OR
63.8,11811,12096,12096,12145,9,JPE22230216,FINISAR,FTCD4523E2PCM-4A
63.8,7481,7444,7481,7462,26,SGD20271766,FINISAR CORP,FCBN425QF1C02-OR
63.8,10909,10909,10948,10869,1,SGD22023277,FINISAR CORP,FCBN425QF1C10-OR
63.8,6976,7009,7025,6960,25,JPE21320997,FINISAR CORP,FCBN425QF1C10-OR
63.8,6036,6024,6036,6024,2,SGD20475177,Eoptolink,EOLQ-131HG-O-5H5
63.8,9174,9174,9174,9146,30,JPE20285243,FINISAR CORP,FCBN425QF1C02-OR
63.8,7751,7692,7692,7731,23,SGD20422046,FINISAR CORP,FCBN425QF1C02-OR
63.8,9708,9677,9677,9677,26,JPE20482125,FINISAR CORP,FCBN425QF1C02-OR
63.8,9174,9259,9230,9202,3,JPE21404016,Accelight,AQP100C-C-LRL
63.8,9523,9554,9523,9584,4,JPE22192774,AOI,AQPLBCQ4EDMA1072
63.8,5357,5474,5263,5253,5,SGD21521132,AOI,AQPLBCQ4EDMA1072
63.8,6802,6726,6726,6802,7,JPE20452947,FINISAR CORP,FCBN425QF1C10-OR
63.8,9316,9375,9287,9345,3,JPE20451926,AOI,AQPLBCQ4EDMA1072
63.8,10714,10714,10714,10714,7,SGD21017101,FINISAR CORP,FCBN425QF1C02-OR
63.8,7299,7317,7352,7263,5,JPE21270754,Accelight,AQP100C-C-LRL
63.8,6289,6302,6263,6315,30,SGD21067588,FINISAR CORP,FCBN425QF1C20-OR
63.8,11494,11494,11538,11494,23,JPE21404663,FINISAR CORP,FCBN425QF1C02-OR
63.8,12048,12048,12048,12048,3,JPE21414173,Accelight,AQP100C-C-LRL
63.8,8670,8670,8695,8695,30,SGD20422137,FINISAR CORP,FCBN425QF1C15-OR
63.8,8571,8620,8595,8595,4,JPE21314518,FINISAR CORP,FCBN425QF1C10-OR
63.8,7407,7444,7389,7407,5,SGD20284184,Eoptolink,EOLQ-131HG-O-5H5
63.8,10600,10600,10638,10563,23,JPE22062948,FINISAR CORP,FCBN425QF1C02-OR
63.8,6960,6912,6864,6944,7,JPE21353305,Accelight,AQP100C-C-LRL
63.8,8310,8310,8310,8333,3,SGD21068117,AOI,AQPLBCQ4EDMA1072
63.8,8108,8152,8086,8108,29,JPE21311928,FINISAR CORP,FCBN425QF1C02-OR
63.8,6048,6024,6085,6072,24,JPE22191989,FINISAR CORP,FCBN425QF1C20-OR
63.8,8849,8823,8823,8823,26,SGD20445476,FINISAR CORP,FCBN425QF1C15-OR
63.8,6802,6880,6802,6849,1,JPE20462097,AOI,AQPLBCQ4EDMA1072
63.8,8695,8670,8720,8695,6,SGD22075466,FINISAR CORP,FCBN425QF1C10-OR
63.8,8695,8670,8670,8645,5,SGD22023587,AOI,AQPLBCQ4EDMA1072
63.8,7425,7500,7407,7389,8,SGD21067689,AOI,AQPLBCQ4EDMA1072
63.8,6864,6928,6864,6896,1,SGD20452480,AOI,AQPLBCQ4EDMA1072
63.8,8333,8310,8287,8287,24,SGD21301752,FINISAR CORP,FCBN425QF1C02-OR
63.8,10600,10638,10638,10600,1,SGD20422082,AOI,AQPLBCQ4EDMA1072
63.8,10600,10638,10638,10600,1,SGD20422082,AOI,AQPLBCQ4EDMA1072
63.8,10600,10638,10638,10600,1,SGD20422082,AOI,AQPLBCQ4EDMA1072
63.8,7142,7194,7125,7142,26,SGD21067649,FINISAR CORP,FCBN425QF1C02-OR
63.8,9646,9646,9646,9646,23,SGD21242079,FINISAR CORP,FCBN425QF1C20-OR
63.8,7425,7500,7407,7389,8,SGD21067689,AOI,AQPLBCQ4EDMA1072
63.8,12500,12875,12658,12765,33,JPE21032859,Intel Corp,SPTSHP2PMCDF
63.8,8000,8021,7957,8000,17,SGD21521318,FINISAR CORP,FCBN425QF1C10-OR
63.8,7317,7299,7263,7263,25,JPE20461971,FINISAR CORP,FCBN425QF1C10-OR
63.8,7594,7575,7594,7556,24,JPE21292263,FINISAR CORP,FCBN425QF1C02-OR
63.8,7614,7712,7731,7712,4,JPE20461975,AOI,AQPA9N02ADLN0957
63.8,7481,7425,7481,7500,2,SGD20512363,FINISAR CORP,FCBN425QF1C02-OR
63.8,4092,4054,4048,4103,30,JPE21401386,FINISAR CORP,FCBN425QF1C15-OR
63.8,8547,8474,8498,8522,30,JPE20471070,AOI,AQPA9N20ADLN1205
63.8,6896,6864,6833,6944,28,SGD20422061,FINISAR CORP,FCBN425QF1C15-OR
63.8,9230,9259,9259,9259,6,JPE21490830,FINISAR CORP,FCBN425QF1C10-OR
63.8,16042,15625,16216,16216,18,JPE22201589,Intel Corp,SPTSHP2PMCDF
63.8,7915,7915,7874,7894,2,JPE20453060,AOI,AQPLBCQ4EDMA1072
63.8,7712,7772,7772,7712,7,JPE22032297,Accelight,AQP100C-C-LRL
63.8,9174,9202,9146,9174,4,SGD22074230,AOI,AQPLBCQ4EDMA1072
63.8,9174,9202,9146,9174,4,SGD22074230,AOI,AQPLBCQ4EDMA1072
63.8,8174,8174,8241,8152,10,JPE22095727,FINISAR CORP,FCBN425QF1C02-OR
63.8,11111,11194,11194,11194,5,JPE21404186,FINISAR CORP,FCBN425QF1C02-OR
63.8,10989,10948,10948,10948,1,SGD22074084,AOI,AQPLBCQ4EDMA1072
63.8,7874,7874,7874,7936,6,SGD20512582,AOI,AQPLBCQ4EDMA1072
63.8,15000,15075,15151,15000,11,JPA22241182,Intel Corp,SPTSHP2PMCDF
63.8,7692,7653,7633,7653,29,SGD21067633,FINISAR CORP,FCBN425QF1C10-OR
63.8,10526,10526,10563,10563,23,SGD21471036,FINISAR CORP,FCBN425QF1C20-OR
63.8,15000,15075,15151,15000,11,JPA22241182,Intel Corp,SPTSHP2PMCDF
63.8,9036,9063,9090,9009,1,SGD21214448,AOI,AQPLBCQ4EDMA1072
63.8,6726,6666,6666,6726,6,SGD20436289,FINISAR CORP,FCBN425QF1C10-OR
63.8,9433,9463,9404,9493,1,JPE21262489,FINISAR CORP,FCBN425QF1C02-OR
63.8,6382,6396,6396,6355,3,JPE21322672,Accelight,AQP100C-C-LRL
63.8,6726,6666,6666,6666,6,SGD21435776,Accelight,AQP100C-C-LRL
63.8,6000,5976,5964,5917,1,SGD22386910,Intel Corp,SPTSLP2SLCDF
63.8,6012,5964,6060,5952,3,SGD21017541,AOI,AQPLBCQ4EDMA1072
63.8,8720,8720,8695,8720,12,SGD22023366,FINISAR CORP,FCBN425QF1C07-OR
63.8,8746,8720,8720,8695,30,SGD20375627,FINISAR CORP,FCBN425QF1C02-OR
63.8,6535,6550,6550,6637,7,SGD20265863,FINISAR CORP,FCBN425QF1C10-OR
63.8,7371,7281,7334,7334,8,SGD22023561,FINISAR CORP,FCBN425QF1C02-OR
63.8,10238,10169,10204,10238,2,SGD21039866,AOI,AQPLBCQ4EDMA1072
63.8,7751,7751,7692,7731,41,SGD20453203,FINISAR CORP,FCBN425QF1C15-OR
63.8,13043,13274,13157,13100,1,JPE21314506,Accelight,AQP100C-C-LRL
63.8,11673,11718,11718,11673,23,JPE21302016,FINISAR CORP,FCBN425QF1C02-OR
63.8,8333,8287,8310,8287,6,JPE21410459,FINISAR CORP,FCBN425QF1C02-OR
63.8,8645,8620,8645,8595,8,JPE21311962,Accelight,AQP100C-C-LRL
63.8,11320,11194,11278,11194,2,SGD22056962,AOI,AQPLBCQ4EDMA1072
63.8,9900,9900,9966,9933,2,JPE21493388,FINISAR CORP,FCBN425QF1C10-OR
63.8,7142,7177,7194,7159,7,SGD21068203,FINISAR CORP,FCBN425QF1C02-OR
63.8,11070,11111,11111,11111,28,JPE21410479,FINISAR CORP,FCBN425QF1C02-OR
63.8,7537,7556,7594,7556,30,SGD20391282,FINISAR CORP,FCBN425QF1C02-OR
63.8,8219,8196,8174,8196,5,SGD21143936,FINISAR CORP,FCBN425QF1C02-OR
63.8,6578,6550,6550,6535,5,SGD20512018,Eoptolink,EOLQ-131HG-O-5H5
63.8,8219,8196,8174,8196,5,SGD21143936,FINISAR CORP,FCBN425QF1C02-OR
63.8,9090,9036,9036,9036,12,SGD22056771,FINISAR CORP,FCBN425QF1C15-OR
63.8,8152,8108,8108,8130,27,SGD20452614,FINISAR CORP,FCBN425QF1C02-OR
63.8,9202,9174,9202,9174,8,SGD22074510,AOI,AQPLBCQ4EDMA1072
63.8,11235,11152,11194,11235,30,JPE21392272,FINISAR CORP,FCBN425QF1C02-OR
63.8,9868,9836,9771,9803,6,SGD22074144,AOI,AQPLBCQ4EDMA1072
63.8,8670,8620,8620,8670,27,SGD20512618,FINISAR CORP,FCBN425QF1C20-OR
63.8,7159,7142,7177,7159,6,SGD21068063,FINISAR CORP,FCBN425QF1C10-OR
63.8,8450,8474,8450,8474,26,JPE21402407,FINISAR CORP,FCBN425QF1C10-OR
63.8,7371,7389,7444,7444,4,SGD21084781,AOI,AQPLBCQ4EDMA1072
63.8,11764,11718,11718,11718,26,SGD21470748,FINISAR CORP,FCBN425QF1C02-OR
63.8,8450,8426,8450,8426,24,JPE21311824,FINISAR CORP,FCBN425QF1C15-OR
63.8,8000,8021,8000,8021,6,SGD21053023,AOI,AQPLBCQ4EDMA1072
63.8,6085,6122,6134,6097,8,SGD21085213,AOI,AQPLBCQ4EDMA1072
63.8,8021,8000,7957,8000,3,SGD21017327,AOI,AQPLBCQ4EDMA1072
63.8,8264,8287,8241,8264,3,SGD21016797,FINISAR CORP,FCBN425QF1C10-OR
63.8,5545,5607,5555,5576,4,SGD21173221,AOI,AQPLBCQ4EDMA1072
63.8,8695,8720,8645,8670,5,SGD20452740,FINISAR CORP,FCBN425QF1C10-OR
63.8,7281,7281,7281,7263,8,JPE20292768,Eoptolink,EOLQ-131HG-O-5H5
63.8,7978,7978,7978,7957,6,SGD20482581,AOI,AQPLBCQ4EDMA1072
63.8,8219,8241,8219,8241,25,SGD20452465,FINISAR CORP,FCBN425QF1C15-OR
63.8,8771,8771,8823,8746,11,JPE21402306,FINISAR CORP,FCBN425QF1C10-OR
63.8,8450,8426,8426,8474,27,SGD22074255,FINISAR CORP,FCBN425QF1C10-OR
63.8,6711,6666,6651,6607,2,JPE20452049,AOI,AQPLBCQ4EDMA1072
63.8,8241,8264,8264,8264,7,JPE21381318,FINISAR CORP,FCBN425QF1C02-OR
63.8,16304,16216,16304,16393,40,JPA22473683,Intel Corp,SPTSHP2PMCDF
63.8,9118,9118,9090,9090,3,JPE20254390,AOI,AQPLBCQ4EDMA1072
63.8,11278,11278,11320,11320,29,JPE21410583,FINISAR CORP,FCBN425QF1C02-OR
63.8,8241,8241,8219,8196,4,SGD22023339,AOI,AQPLBCQ4EDMA1072
63.8,5703,5836,5703,5714,28,JPE21490682,O-NET,1AT-3Q4M15XX-14A
63.8,6465,6493,6479,6479,6,SGD20445339,Eoptolink,EOLQ-131HG-O-5H5
63.8,7792,7772,7812,7812,24,SGD21520626,FINISAR CORP,FCBN425QF1C10-OR
63.8,8695,8695,8670,8695,6,SGD21255230,FINISAR CORP,FCBN425QF1C10-OR
63.8,7537,7518,7594,7500,8,SGD21053071,FINISAR CORP,FCBN425QF1C02-OR
63.8,9118,9090,9090,9063,6,SGD21470993,Accelight,AQP100C-C-LRL
63.8,7462,7500,7462,7518,3,JPE21330939,Accelight,AQP100C-C-LRL
63.8,14150,13888,14084,14018,33,JPA22473494,Intel Corp,SPTSHP2PMCDF
63.8,15463,14218,15228,14218,4,JPA22473691,Intel Corp,SPTSHP2PMCDF
63.8,14705,14778,14634,14492,37,JPE22230484,Intel Corp,SPTSHP2PMCDF
63.8,14705,14778,14634,14492,37,JPE22230484,Intel Corp,SPTSHP2PMCDF
63.8,8720,8746,8746,8746,25,JPE21311973,FINISAR CORP,FCBN425QF1C10-OR
63.8,7317,7352,7371,7444,6,SGD21401506,FINISAR CORP,FCBN425QF1C02-OR
63.8,8547,8522,8547,8571,4,SGD22023295,AOI,AQPLBCQ4EDMA1072
63.8,10638,10638,10638,10638,29,JPE21051588,FINISAR CORP,FCBN425QF1C10-OR
63.8,8771,8823,8849,8849,6,JPE21404656,Accelight,AQP100C-C-LRL
63.8,8771,8823,8849,8849,6,JPE21404656,FINISAR CORP,FCBN425QF1C10-OR
63.8,11904,11952,12000,12000,2,JPE20450389,AOI,AQPLBCQ4EDMA1072
63.8,6944,6993,7009,7009,6,JPE21270955,Accelight,AQP100C-C-LRL
63.8,8746,8746,8771,8720,27,JPE21402341,FINISAR CORP,FCBN425QF1C02-OR
63.8,7194,7194,7211,7194,3,SGD21085723,AOI,AQPLBCQ4EDMA1072
63.8,9868,9900,9933,9900,16,SGD21492473,FINISAR CORP,FCBN425QF1C02-OR
63.8,8928,8902,8928,8982,6,JPE22100157,AOI,AQPLBCQ4EDMA1072
63.8,7075,7177,7177,7109,8,SGD20475214,AOI,AQPLBCQ4EDMA1072
63.8,8955,8955,8902,8955,4,JPE21404152,Accelight,AQP100C-C-LRL
63.8,7444,7444,7444,7444,4,SGD21214474,O-NET,1AT-3Q4M10XX-14A
63.8,7334,7518,7352,7352,29,JPE22193105,FINISAR CORP,FCBN425QF1C15-OR
63.8,8130,8108,8086,8086,3,SGD22023574,FINISAR CORP,FCBN425QF1C10-OR
63.8,16042,15957,16216,16042,37,JPE21032860,Intel Corp,SPTSHP2PMCDF
63.8,10101,10169,10135,10169,2,SGD21067506,AOI,AQPLBCQ4EDMA1072
63.8,11627,11673,11627,11627,29,JPE21404628,FINISAR CORP,FCBN425QF1C10-OR
63.8,6756,6756,6756,6696,26,JPE20474888,FINISAR CORP,FCBN425QF1C07-OR
63.8,8571,8522,8571,8595,30,SGD21470788,FINISAR CORP,FCBN425QF1C02-OR
63.8,10791,10791,10791,10791,1,SGD21067691,FINISAR CORP,FCBN425QF1C10-OR
63.8,6521,6550,6465,6535,6,JPE20511610,AOI,AQPLBCQ4EDMA1072
63.8,8645,8595,8595,8645,8,SGD21068098,AOI,AQPLBCQ4EDMA1072
63.8,8196,8174,8174,8174,17,JPE21402456,FINISAR CORP,FCBN425QF1C10-OR
63.8,6024,5964,5976,6012,4,SGD20492974,AOI,AQPLBCQ4EDMA1072
63.8,7246,7228,7228,7263,3,JPE21353564,FINISAR CORP,FCBN425QF1C10-OR
63.8,10752,10714,10714,10676,3,JPE21473047,Accelight,AQP100C-C-LRL
63.8,8849,8928,8955,8955,1,SGD21085343,Accelight,AQP100C-C-LRL
63.8,11363,11363,11494,11320,6,JPA22231696,FINISAR,FTCD4523E2PCM-4A
63.8,9202,9118,9174,9146,2,SGD20272215,FINISAR CORP,FCBN425QF1C10-OR
63.8,10135,10101,10101,10067,3,JPE21314393,FINISAR CORP,FCBN425QF1C10-OR
63.8,5725,5836,5747,5825,6,JPW20332132,AOI,AQPA9N10ADLN1205
63.8,4195,4273,4273,4195,26,JPE21305241,AOI,AQPA9N10ADLN1205
63.8,10344,10309,10309,10309,10,SGD22074502,FINISAR CORP,FCBN425QF1C10-OR
63.8,7371,7407,7389,7371,27,SGD21242072,O-NET,1AT-3Q4M15XX-14A
63.8,9493,9493,9493,9554,6,SGD21067970,FINISAR CORP,FCBN425QF1C10-OR
63.8,6976,7025,7042,7042,5,JPE21353684,AOI,AQPLBCQ4EDMA1072
63.8,11194,11320,11857,10989,37,JPE21032934,Intel Corp,SPTSHP2PMCDF
63.8,8130,8130,8152,8130,4,SGD20296541,FINISAR CORP,FCBN425QF1C10-OR
63.8,9230,9146,9174,9146,27,SGD20422086,FINISAR CORP,FCBN425QF1C20-OR
63.8,9259,9259,9230,9230,28,SGD20452476,FINISAR CORP,FCBN425QF1C20-OR
63.8,8000,8064,8086,8086,24,JPE20481927,FINISAR CORP,FCBN425QF1C02-OR
63.8,14218,14423,14354,14285,3,JPA22473440,Intel Corp,SPTSHP2PMCDF
63.8,14285,14354,14354,14354,34,JPA22473383,Intel Corp,SPTSHP2PMCDF
63.8,6593,6637,6622,6681,6,SGD21017363,FINISAR CORP,FCBN425QF1C02-OR
63.8,11194,11235,11152,11235,3,JPE21404603,FINISAR CORP,FCBN425QF1C02-OR
63.8,7317,7317,7334,7317,4,SGD21068135,AOI,AQPLBCQ4EDMA1072
63.8,7633,7500,7500,7444,23,SGD21173106,FINISAR CORP,FCBN425QF1C10-OR
63.8,7614,7614,7594,7575,3,SGD21068120,FINISAR CORP,FCBN425QF1C02-OR
63.8,7978,8000,8000,8000,25,JPE21262811,FINISAR CORP,FCBN425QF1C02-OR
63.8,13043,13043,13100,13100,1,JPE21314444,Accelight,AQP100C-C-LRL
63.8,11111,11152,11111,11152,7,JPE21402409,FINISAR CORP,FCBN425QF1C02-OR
63.8,13452,13824,13953,13392,4,JPA22473707,Intel Corp,SPTSHP2PMCDF
63.8,8241,8241,8287,8241,8,JPE21404050,Accelight,AQP100C-C-LRL
63.8,13274,13274,13274,13274,1,JPE21381313,FINISAR CORP,FCBN425QF1C02-OR
63.8,14150,14423,14778,14634,32,JPE21071497,Intel Corp,SPTSHP2PMCDF
63.8,7159,7211,7177,7194,24,JPE21206077,FINISAR CORP,FCBN425QF1C02-OR
63.8,7594,7614,7575,7614,6,SGD21017149,FINISAR CORP,FCBN425QF1C10-OR
63.8,9966,9966,9966,9966,2,SGD22057286,FINISAR CORP,FCBN425QF1C02-OR
63.8,14150,14423,14778,14634,32,JPE21071497,Intel Corp,SPTSHP2PMCDF
63.8,8130,8196,8086,8108,7,JPE22192743,AOI,AQPA9N03ADLN0957
63.8,8130,8196,8086,8108,7,JPE22192743,Accelight,AQP100C-C-LRL
63.8,7672,7653,7672,7653,11,JPE22030730,FINISAR CORP,FCBN425QF1C20-OR
63.8,8174,8086,8108,8086,7,JPE21463552,Accelight,AQP100C-C-LRL
63.8,9900,9868,9868,9900,10,SGD22057433,FINISAR CORP,FCBN425QF1C02-OR
63.8,15463,15384,15873,15789,3,JPA22231749,Intel Corp,SPTSHP2PMCDF
63.8,8241,8219,8219,8241,27,SGD21471028,FINISAR CORP,FCBN425QF1C02-OR
63.8,15151,15000,15075,15151,37,JPA22362529,Intel Corp,SPTSHP2PMCDF
63.8,7125,7075,7075,7075,10,SGD22023546,FINISAR CORP,FCBN425QF1C10-OR
63.8,6864,6928,6880,6880,28,JPE21490583,O-NET,1AT-3Q4M10XX-14A
63.8,10101,10135,10273,10204,1,SGD21038188,AOI,AQPLBCQ4EDMA1072
63.8,6802,6802,6787,6787,4,SGD20444856,AOI,AQPLBCQ4EDMA1072
63.8,7299,7317,7334,7334,29,SGD21067655,FINISAR CORP,FCBN425QF1C07-OR
63.8,6864,6896,6849,6896,28,JPE21271142,FINISAR CORP,FCBN425QF1C07-OR
63.8,6864,6880,6849,6833,27,JPE21302095,AOI,AQPA9N20ADLN1205
63.8,6976,6928,6993,6976,17,SGD21492483,FINISAR CORP,FCBN425QF1C02-OR
63.8,8426,8426,8403,8426,2,SGD21214254,FINISAR CORP,FCBN425QF1C02-OR
63.8,7594,7594,7594,7556,3,SGD22023531,AOI,AQPLBCQ4EDMA1072
63.8,7246,7211,7246,7299,2,SGD21068390,FINISAR CORP,FCBN425QF1C10-OR
63.8,7246,7211,7246,7299,2,SGD21068390,AOI,AQPLBCQ4EDMA1072
63.8,5649,5597,5555,5628,6,JPW20350119,AOI,AQPLBCQ4EDMA1072
63.8,9259,9316,9316,9259,2,JPE21402466,Accelight,AQP100C-C-LRL
63.8,12987,13043,13043,13043,6,JPE21311968,Accelight,AQP100C-C-LRL
63.8,7936,7978,7936,7957,4,JPE21410645,Accelight,AQP100C-C-LRL
63.8,8720,8645,8670,8670,27,SGD20471678,FINISAR CORP,FCBN425QF1C02-OR
63.8,9771,9836,9868,9803,27,JPE21404461,FINISAR CORP,FCBN425QF1C10-OR
63.8,7633,7614,7575,7594,5,JPE20470725,AOI,AQPLBCQ4EDMA1072
63.8,7633,7614,7633,7575,1,SGD20436295,Eoptolink,EOLQ-131HG-O-5H5
63.8,6993,6993,6993,7009,27,JPE21330985,FINISAR CORP,FCBN425QF1C02-OR
63.8,8571,8547,8547,8547,25,SGD20482800,FINISAR CORP,FCBN425QF1C15-OR
63.8,8108,8108,8152,8064,29,SGD21301632,FINISAR CORP,FCBN425QF1C15-OR
63.8,17045,17142,16949,17751,32,JPE21033047,Intel Corp,SPTSHP2PMCDF
63.8,8797,8746,8771,8720,11,SGD21492833,FINISAR CORP,FCBN425QF1C02-OR
63.8,9259,9259,9202,9174,5,SGD22057288,AOI,AQPLBCQ4EDMA1072
63.8,8498,8522,8474,8522,4,SGD21254473,FINISAR CORP,FCBN425QF1C10-OR
63.8,9259,9259,9202,9174,5,SGD22057288,FINISAR CORP,FCBN425QF1C02-OR
63.8,12048,12096,12048,12048,2,SGD21302097,FINISAR CORP,FCBN425QF1C10-OR
63.8,8064,8042,8064,8021,41,SGD21161328,FINISAR CORP,FCBN425QF1C20-OR
63.8,7653,7614,7633,7594,5,SGD21017344,FINISAR CORP,FCBN425QF1C10-OR
63.8,8086,8108,8130,8152,25,JPE16193355,FINISAR CORP,FCBN425QF1C02-OR
63.8,8522,8595,8547,8547,4,SGD22057002,FINISAR CORP,FCBN425QF1C02-OR
63.8,11450,11406,11406,11363,2,SGD21067610,AOI,AQPLBCQ4EDMA1072
63.8,9584,9584,9554,9523,5,SGD21068069,AOI,AQPLBCQ4EDMA1072
63.8,10067,10135,10169,10169,3,SGD21067931,AOI,AQPLBCQ4EDMA1072
63.8,9202,9230,9202,9230,1,JPE21311927,Accelight,AQP100C-C-LRL
63.8,10869,10909,10869,10909,24,JPE21311934,FINISAR CORP,FCBN425QF1C10-OR
63.8,8547,1127,8571,8547,3,SGD21053211,FINISAR CORP,FCBN425QF1C10-OR
63.8,7772,7712,7712,7731,6,SGD21214488,AOI,AQPLBCQ4EDMA1072
63.8,5928,5940,6000,5917,3,SGD21017257,AOI,AQPLBCQ4EDMA1072
